listing_id,id,date,reviewer_id,reviewer_name,comments
17799117,195555517,2017-09-19,4021162,Nick,"I had a great stay at Lilly's apartment. Super easy to get around and a very clean and neat place to be for a couple of days. 

Easy communication and flexible check in times which really helps my mad schedule. 

Thanks for the hospitality Lilly and I'll definitely be coming back when I head up to Sydney again."
17799117,195822260,2017-09-21,2605329,Johan,"Fantastic view, only 5 min walk down hill from train station. nice informative host!"
17799117,197220329,2017-09-24,55637562,Tony,"Stunning dual aspect balcony, well self contained, excellent communication with host who met us outside check in times and was very courteous and helpful, incredible walks in the local area.

Very highly recommended and will definitely return."
17799117,197545750,2017-09-25,151752221,Heath,"Great apartment in a great location, Lilly was super easy to communicate with and did what she could to make my stay enjoyable."
17799117,197800160,2017-09-27,24599330,Anna,Great host with wonderful arrangement. Thanks a lot Lilly!
17799117,198029685,2017-09-28,89278268,Jimmy,风景很好
17799117,200851614,2017-10-06,15712883,Alec,"This apartment is a fantastic location. It has great views of Rushcutters bay park and the harbor, with a big terrace to sit on and enjoy the view. It is also north facing with big windows so it is light filled and airy (but with good curtains).

Only thing to consider about this property is that it is on a very busy main road and there is significant traffic noise at most times of the day and night (we easily dealt with this using ear plugs). Also Lilly clearly states the size restrictions on cars for parking, please pay close attention to these as they are not flexible

Lilly is a fabulous host, she was extremely responsive to several requests throughout our stay, getting back to us immediately and helping in any way she could."
17799117,202107364,2017-10-10,18872453,Klaudia,Such a great apartment! Beautiful view and greatly furnished :) Lilly and her co-host were very quick to respond and both very lovely and accommodating :) Would love to stay here again!
17799117,202347612,2017-10-11,146067574,Lana,Lovely clean place although was not aware the apartment was right next to a train line. Traffic noise tolerable however the train was quite loud. View was fantastic and location was very convenient. Was a little disappointed the bed sheets had not been ironed and made nicely.
17799117,202555795,2017-10-12,99000859,Sheree,Lilly's home was great. Very clean and tidy and in an ideal location. Also has a great view of the city. Would definitely recommend.
17799117,203046457,2017-10-14,108298581,Helen,"Great convenient place to stay, 5 mins to the station and short walk to meany eating places.  Coles only 7 mins walk.  Friendly Lilly met us to show us around the accommodation and was great at keeping in touch leading up the the stay. 
Make sure you take your own coffee as there was only a packet of instant cuppachino sachets with pre mixed sugar and some tea bags.  Milk was provided.  Really good value for such a central position. Thanks Lilly."
17799117,203300444,2017-10-14,149519882,Simon,Great place to stay. Very clean and comfortable and hosts where AMAZING and so accommodating.
17799117,204379759,2017-10-17,58095258,Arisma,"Absolutely beautiful! I love everything    about It! Very friendly host, stunning view and super comfy place. In the first morning, there were six parrots came to ""greet us"" in the balcony, so cute! Thanks Lily! We surely want to come back again! ♡"
17799117,205853087,2017-10-23,34613850,Eric,"Lilly was there on arrival and was friendly and helpful. Was lucky to have a brand new mattress. The apartment was beautifully and tastefully decorated, not forgetting the spectacular view of the Harbour and the city skyline. Comfortable bed and close to Edgecliff Station and just a few minutes drive to the city. Would stay again."
17799117,206324419,2017-10-25,106876737,Olivia,"Lilly's place was absolutely wonderful. It was clean, cosy and comfortable. Lilly had absolutely wonderful communication with us and made sure we arrived safely and had everything we needed, even though we weren't greeted by Lilly her mum Nancy was their to check us in. Nancy was absolutely delightful and made us feel at home when showing us around. Thank you so so much for hosting us, we definitely can't wait to be back and to stay with you again."
17799117,206536476,2017-10-26,31174979,Nicola,This is a great apartment. Lovely views of the city and water. Really clean and tidy and the bed was very comfy. Check in was easy and Lily was a great host and made sure everything was fine. It’s in a good location with only a few mins walk to the station or a short Uber/taxi ride into the city. Thanks for a great stay!
17799117,207797801,2017-10-30,20497545,Robin,This is our second visit and we just love it’s location and that it is warm and cosy. There is also a very good Indian restaurant just up the road. The only drawback is the traffic noise as we like to sleep with the windows open. We found that leaving only the balcony doors open and the bedroom window closed was best.
17799117,209226068,2017-11-04,21197886,Karen,"Great location within easy reach of the CBD yet surrounded by lots of greenery and bird Life! Very comfortable unit with great views and everything is supplied for eating in and relaxing. Lilly and her mum, Nancy were easy to contact and it was nice to be met and shown around. I’m not sure why people complain about the traffic noise as that’s just part of city living and if they don’t like it, why are they staying in the city?? Will definitely stay here again on our next visit to Sydney."
17799117,210164401,2017-11-07,121734662,Mike,The host canceled this reservation 31 days before arrival. This is an automated posting.
17799117,210177632,2017-11-08,152838576,Janine,A great apartment close to Edgecliff station with a short commute into the city and Bondi Beach! Lilly was very helpful and quick to respond to any queries we had! A lovely place to stay!
17799117,212449889,2017-11-18,40058047,James,"We had an excellent time in Lilly's apartment. The views are spectacular, night and day, and the rooms are brightly decorated and well equipped. The position is exceptional being close to: beaches (especially Redleaf), bus and train links, an excellent Italian restaurant, the city and so much more. We loved our stay here and would certainly come back."
17799117,214133023,2017-11-24,116545054,Alexandra,"We stayed at Lilly's place for my 21st birthday. The location is ideal for getting into the city, we regularly caught the train as the station was minutes away. It's also very easy to get to the apartment from the airport. There's are plenty of shops and places to eat at close by. The apartment itself has a lovely view and has everything you could possibly need for your stay. It is really nicely decorated and we enjoyed our stay. Lilly was really helpful and always replied to messages quickly so the communication was brilliant. I would absolutely recommend the apartment to people! Thanks Lilly!"
17799117,215808505,2017-12-01,147598511,子嫻,"這是我來雪梨覺得最棒的一部分,Lilly的房子有絕佳的風景,可以看到海灣綠地和市景,即使什麼都不做,光是躺在沙發上或床上都是一種享受。
而且交通實在太便利了,樓下就有公車站牌,走一小段就到火車站和超市,不管是遊玩或採買都很方便。
這次感謝Lilly提供這麼棒的房子,讓我的澳洲行充滿美好的回憶!"
17799117,216003965,2017-12-02,117587466,Melissa,This was a really nice place! Good location :) i’d definitely stay here again!
17799117,217328320,2017-12-08,160566264,Jamie,Amazing
17799117,220542108,2017-12-22,6135174,Jason,Lilly's place was perfect! Great views of the harbour and right across the street from the beautiful Rushcutter Bay Park. The apartment was spacious and the balcony was delightful. I will definitely recommend for friends and family - thank you!
17799117,221236115,2017-12-25,112660044,Cathy,The place to be to enjoy Sydney !
17799117,222133286,2017-12-29,157438673,Tyra,Great location and lovely host! Had an amazing time and would definitely stay there again :)
17799117,225250786,2018-01-05,39842945,Emma,Lilly's flat is absolutely gorgeous and is perfect for a visit to Sydney. It's quite spacious for two people and has a lovely balcony which overlooks a park. The location is great with shops nearby and it's really easy to get into the city centre or to Bondi Beach too. Lilly was great at communicating and made sure we had all the info we needed ahead of visiting. Thank you Lilly for a wonderful stay!
10506913,142359258,2017-04-07,120130046,Rob,Vanessa was an Amazing host!!! She was very accommodating and a fun person to hangout with. She gave me a transit card when I arrived and answered any questions I had about Sydney. Her unit is very affordable in beautiful Rose Bay with water views!! Vanessa even gave me a bday card and chocolate on my birthday. Wonderful stay and I would completely recommend staying with her. Thanks again for everything Vanessa  :)
10506913,142629513,2017-04-09,110921412,Răzvan,"Vanessa's place is plain beautiful. I booked it for the balcony view, which as a guest you are free to behold as long as you want, and it did not let me down. Furthermore, the place was clean and had all the necessary amenities, as described. Vanessa is a great host, always friendly and accommodating."
10506913,145355453,2017-04-17,63279414,Artur,"Vanessa was an amazing host!
Felt like home but with a beach!
Awesome place with an amazing view!"
10506913,145753833,2017-04-19,44369288,Sarah,"Vanessa was a great host! Rose Bay was a great location, cute little area and the CBD was easily accessible to downtown via the ferry where you can experience some great city views when entering the Circular Quay."
10506913,147635460,2017-04-28,101316485,Paula,I absolutely loved staying at Vanessa's! She was the perfect host and the views were incredible! I couldn't recommend enough.
10506913,149203863,2017-05-03,74583821,Janice,"Great host, view and location! Friendly and helpful."
10506913,149385552,2017-05-04,27715435,Selim,"Lovely girl, beautiful view and pleasant walk to the ferry."
10506913,150007784,2017-05-07,19773963,Scott,"Tremendous views, friendly host & central location. This Airbnb listing is very central entertainment, shopping & restaurant venues. The balcony fantastic views across Sydney. Vanessa provided a thorough & welcoming orientation upon arrival and was very quick to answer any questions I had during my stay communication before and during & prior to my stay. I highly recommend this listing to anyone looking for one of the best locations in Australia with to die for views of Sydney Harbour Bridge & Tower. Vanessa's listing is great value for money. Interstate & International travellers take note of this listing you will love the views. 
Scott"
10506913,151251259,2017-05-12,5941020,Johannes,"Vanessa is a great host with an amazing place! The view is incredible and the location is quiet yet close enough to quickly get into Sydney. Buses and ferry in walking distance and beach right next to the house!

Highly recommend"
10506913,153121475,2017-05-20,88460130,Chris,"Vanessa's a great host and was really friendly and welcoming. Her apartment is amazing, in lovely location for scenic walks to the beaches and easy ferry links to central Sydney! 

Will definitely book again if I come back to Sydney :)"
10506913,154104636,2017-05-23,68526773,Jamilya,"Great place, amazing sunsets, close to the city by ferry, and beaches right by the place as well as on the east. Amazing host! Vacation feel place"
10506913,155828489,2017-05-29,101659207,Alexi,"The apartment was gorgeous and Vanessa was very friendly. She gave me lots of helpful tips on what to do in Sydney, too! The view from the balcony was beautiful, and the location was quiet and safe. I would definitely stay here again. Although I only rented the room, it felt like I had the entire apartment to myself during the day while the host was out and about. I would definitely stay here again. The only downside is that it takes a bit of time to get into the city - around 35-50 minutes. But, taking the ferry from Rose Bay to Circular Quay was a delight in itself."
10506913,162443173,2017-06-21,49281811,Leah,The place is just as advertised. Wonderful location with a stunning view of the Sydney Harbour Bridge and steps away from the beach. The sunset was gorgeous and Vanessa was a great host!
10506913,182923045,2017-08-15,36041296,Amina,"The house location is perfect, next to the beach and convenient to public transport. The view is beautiful, perfect place to stay for the holiday. Vanessa is very kind, helpful and easy going."
10506913,184485417,2017-08-19,2469272,Phon,"Rad pad. Rad chick. Rad location. And those harbour views, oh man..."
10506913,194396448,2017-09-16,54137064,Gabriel,"Vanessa is a very easygoing, nice and friendly person. She got very good advices about restaurant or where to go out ! Her place is really nice and the view is just beautiful !!!!! You can enjoy a good glass of wine, having a chat with her on the balcony, see the ocean."
10506913,200019702,2017-10-03,19560600,Kook Hoe,"Nice view, great location to beautiful beaches, quiet and safe neighborhood, nearness to bus stops! And also amazing host! Strongly recommend it!"
10506913,206120541,2017-10-23,1116508,Amy,"Best view on best beach in a fabulous city; amazing access to nature, city fun, & all the world has to offer. Vanessa is very good at pointing you in the right direction."
10506913,207254297,2017-10-28,57080605,Neelprada,"Needed a place to stay on short notice and Vanessa was quick to reply and kind enough to let me stay . Easygoing and friendly , despite having her own plans . Ended up having the place to myself for quite a while . Views are amazing , and beach access was also really convenient . The place was exactly like the description / pictures ! Would definitely recommend . Was a great stay !"
10506913,211872016,2017-11-14,85244663,Sarah,"Vanessa is a very easy going host. Nothing was too much trouble. I very much enjoyed my stay at her place and thoroughly recommend it. Rose Bay is gorgeous, with cafes and shops just a short walk away. The ferry to the city is very enjoyable and doesn't cost much."
10506913,212670769,2017-11-18,22478210,Uswatte,"Vanessa is an excellent host. She was quick to respond to all enquiries. The checking in process was very easy. Vanessa is very relaxed and we had a crest time sipping wine and watching Netflix a couple of nights. You are made welcome the moment you step into her house. 

And then there is that amazing view. The pictures are absolutely accurate. The beach is only a few steps away with all amenities such as restaurants just around the corner. 

I took the ferry from the city and back. It’s only a very short easy walk to Venessas place from the ferry terminal.

The room is more than adequate and clean. 

I would go back anytime :)"
10506913,215821792,2017-12-02,159899737,Annabelle,Amazing host!
10506913,216806031,2017-12-05,85150899,Blayne,"This place is fantastic if you’re looking for harbour views and visiting the city and Bondi beach. A few minutes walk to the rose bay ferry which sails right between the opera house and harbour bridge to circular quay wharf giving unbeatable views. From the units balcony you can see the opera house and harbour bridge clearly and the sun sets right over them. $10 Uber to Bondi or a 30 minute walk. $20 Uber to the city centre. 
Vanessa was a great host, easy to talk to and will give you privacy if you wish."
16041519,124835253,2017-01-02,90392823,Svenja,James house is such a lovely place! The terrace is perfect for relaxed evenings with a few friends. Everything was clean and the rooms were big enough for two people to sleep in! We had a great time and I would stay at James house again!
